"Month";"car_manufacturer_name";"car_modification";"year_start";"year_end";"parts_on_sale";"newly_listed_parts";"sold_in_30_days";"sold_in_60_days";"sold_parts";"unique_monthly_cookies"
2021-05-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;9
2021-06-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;6
2021-07-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;4
2021-08-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;6
2021-09-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;6
2021-10-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;9
2021-11-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;2
2021-12-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;0
2022-01-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;2
2022-02-01;"car_manufacturer_2";"car_modification_31";"1991";"1994";0;0;0;0;0;0
2021-05-01;"car_manufacturer_3";"car_modification_32";"";"";1114;0;0;0;0;75
2021-06-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;54
2021-07-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;72
2021-08-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;66
2021-09-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;77
2021-10-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;105
2021-11-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;99
2021-12-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;29
2022-01-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;60
2022-02-01;"car_manufacturer_3";"car_modification_32";"";"";935;0;0;0;0;44
2021-05-01;"car_manufacturer_3";"car_modification_33";"";"";0;0;0;0;0;31
2021-06-01;"car_manufacturer_3";"car_modification_33";"";"";0;0;0;0;0;16
2021-07-01;"car_manufacturer_3";"car_modification_33";"";"";0;0;0;0;0;37
2021-08-01;"car_manufacturer_3";"car_modification_33";"";"";1;1;0;0;0;31
2021-09-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;41
2021-10-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;48
2021-11-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;38
2021-12-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;12
2022-01-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;23
2022-02-01;"car_manufacturer_3";"car_modification_33";"";"";1;0;0;0;0;23
2021-05-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;35
2021-06-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;11
2021-07-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;22
2021-08-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;12
2021-09-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;16
2021-10-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;30
2021-11-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;22
2021-12-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;5
2022-01-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;20
2022-02-01;"car_manufacturer_3";"car_modification_34";"";"";0;0;0;0;0;11
2021-05-01;"car_manufacturer_3";"car_modification_35";"";"";0;0;0;0;0;22
2021-06-01;"car_manufacturer_3";"car_modification_35";"";"";0;0;0;0;0;22
2021-07-01;"car_manufacturer_3";"car_modification_35";"";"";28;28;0;0;0;28
2021-08-01;"car_manufacturer_3";"car_modification_35";"";"";76;48;0;2;0;32
2021-09-01;"car_manufacturer_3";"car_modification_35";"";"";99;24;1;1;2;33
2021-10-01;"car_manufacturer_3";"car_modification_35";"";"";96;0;0;0;2;73
2021-11-01;"car_manufacturer_3";"car_modification_35";"";"";94;0;0;0;1;42
2021-12-01;"car_manufacturer_3";"car_modification_35";"";"";93;0;0;0;0;27
2022-01-01;"car_manufacturer_3";"car_modification_35";"";"";94;1;0;0;3;44
2022-02-01;"car_manufacturer_3";"car_modification_35";"";"";90;0;0;0;0;36
2021-05-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;16
2021-06-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;11
2021-07-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;12
2021-08-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;13
2021-09-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;12
2021-10-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;22
2021-11-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;14
2021-12-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;4
2022-01-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;13
2022-02-01;"car_manufacturer_3";"car_modification_36";"";"";0;0;0;0;0;8
2021-05-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";0;0;0;0;0;0
2021-06-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";0;0;0;0;0;0
2021-07-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";0;0;0;0;0;0
2021-08-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";0;0;0;0;0;9
2021-09-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";1;1;0;0;0;20
2021-10-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";3;2;0;0;0;32
2021-11-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";5;2;0;0;0;26
2021-12-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";2;0;0;0;0;8
2022-01-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";2;0;0;0;0;24
2022-02-01;"car_manufacturer_3";"car_modification_37";"2005";"2010";2;0;0;0;0;4
2021-05-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";0;0;0;0;0;0
2021-06-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";0;0;0;0;0;0
2021-07-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";0;0;0;0;0;0
2021-08-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";16;16;2;3;1;20
2021-09-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";48;33;2;4;2;22
2021-10-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";165;119;4;14;6;116
2021-11-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";179;22;2;2;8;47
2021-12-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";186;17;2;2;9;34
2022-01-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";177;0;0;0;3;65
2022-02-01;"car_manufacturer_3";"car_modification_38";"2010";"2013";169;0;0;0;3;50
2021-05-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;0
2021-06-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;0
2021-07-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;0
2021-08-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;8
2021-09-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;24
2021-10-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;32
2021-11-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;16
2021-12-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;3
2022-01-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;18
2022-02-01;"car_manufacturer_3";"car_modification_39";"2013";"";0;0;0;0;0;9
2021-05-01;"car_manufacturer_3";"car_modification_40";"";"";0;0;0;0;0;38
2021-06-01;"car_manufacturer_3";"car_modification_40";"";"";0;0;0;0;0;25
2021-07-01;"car_manufacturer_3";"car_modification_40";"";"";0;0;0;0;0;35
2021-08-01;"car_manufacturer_3";"car_modification_40";"";"";1;1;1;1;1;35
2021-09-01;"car_manufacturer_3";"car_modification_40";"";"";0;0;0;0;0;39
2021-10-01;"car_manufacturer_3";"car_modification_40";"";"";0;0;0;0;0;47
2021-11-01;"car_manufacturer_3";"car_modification_40";"";"";11;11;0;0;0;53
2021-12-01;"car_manufacturer_3";"car_modification_40";"";"";11;1;0;0;0;20
2022-01-01;"car_manufacturer_3";"car_modification_40";"";"";11;0;0;0;0;53
2022-02-01;"car_manufacturer_3";"car_modification_40";"";"";10;0;0;0;0;18
2021-05-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;36
2021-06-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;19
2021-07-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;23
2021-08-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;19
2021-09-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;14
2021-10-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;36
2021-11-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;22
2021-12-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;5
2022-01-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;21
2022-02-01;"car_manufacturer_3";"car_modification_41";"";"";0;0;0;0;0;11
2021-05-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-06-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-07-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-08-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-09-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-10-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-11-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2021-12-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2022-01-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;0
2022-02-01;"car_manufacturer_3";"car_modification_42";"2002";"2015";0;0;0;0;0;1
2021-05-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;13
2021-06-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;13
2021-07-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;12
2021-08-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;9
2021-09-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;7
2021-10-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;22
2021-11-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;9
2021-12-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;7
2022-01-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;6
2022-02-01;"car_manufacturer_3";"car_modification_43";"";"";0;0;0;0;0;7
2021-05-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;12
2021-06-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;9
2021-07-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;14
2021-08-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;13
2021-09-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;21
2021-10-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;19
2021-11-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;8
2021-12-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;3
2022-01-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;9
2022-02-01;"car_manufacturer_4";"car_modification_44";"1962";"1978";0;0;0;0;0;4
2021-05-01;"car_manufacturer_4";"car_modification_45";"";"";1265;8;0;0;2;31
2021-06-01;"car_manufacturer_4";"car_modification_45";"";"";1060;27;1;1;3;50
2021-07-01;"car_manufacturer_4";"car_modification_45";"";"";1095;40;0;0;1;31
2021-08-01;"car_manufacturer_4";"car_modification_45";"";"";1101;14;0;0;0;31
2021-09-01;"car_manufacturer_4";"car_modification_45";"";"";1170;69;0;0;3;57
2021-10-01;"car_manufacturer_4";"car_modification_45";"";"";1193;33;0;0;0;51
2021-11-01;"car_manufacturer_4";"car_modification_45";"";"";1234;45;0;0;3;43
2021-12-01;"car_manufacturer_4";"car_modification_45";"";"";1256;28;0;0;3;33
2022-01-01;"car_manufacturer_4";"car_modification_45";"";"";1346;101;0;0;5;62
2022-02-01;"car_manufacturer_4";"car_modification_45";"";"";1437;109;1;1;5;60
2021-05-01;"car_manufacturer_4";"car_modification_46";"";"";2610;72;1;1;11;271
2021-06-01;"car_manufacturer_4";"car_modification_46";"";"";2553;175;0;1;7;234
2021-07-01;"car_manufacturer_4";"car_modification_46";"";"";2644;114;0;2;8;204
2021-08-01;"car_manufacturer_4";"car_modification_46";"";"";2777;162;2;4;16;368
2021-09-01;"car_manufacturer_4";"car_modification_46";"";"";3300;554;4;9;9;455
2021-10-01;"car_manufacturer_4";"car_modification_46";"";"";3977;731;4;9;21;370
2021-11-01;"car_manufacturer_4";"car_modification_46";"";"";4222;351;2;5;20;480
2021-12-01;"car_manufacturer_4";"car_modification_46";"";"";4449;376;5;5;16;352
2022-01-01;"car_manufacturer_4";"car_modification_46";"";"";4453;174;2;2;20;480
2022-02-01;"car_manufacturer_4";"car_modification_46";"";"";4638;354;0;0;9;316
2021-05-01;"car_manufacturer_4";"car_modification_47";"";"";390;3;0;0;5;86
2021-06-01;"car_manufacturer_4";"car_modification_47";"";"";320;4;0;0;0;21
2021-07-01;"car_manufacturer_4";"car_modification_47";"";"";325;5;0;0;0;21
2021-08-01;"car_manufacturer_4";"car_modification_47";"";"";327;3;1;1;0;26
2021-09-01;"car_manufacturer_4";"car_modification_47";"";"";334;8;0;0;3;32
2021-10-01;"car_manufacturer_4";"car_modification_47";"";"";346;15;0;0;0;35
2021-11-01;"car_manufacturer_4";"car_modification_47";"";"";356;11;0;0;0;26
2021-12-01;"car_manufacturer_4";"car_modification_47";"";"";355;1;0;0;1;8
2022-01-01;"car_manufacturer_4";"car_modification_47";"";"";356;4;0;0;0;24
2022-02-01;"car_manufacturer_4";"car_modification_47";"";"";536;181;0;1;0;21
2021-05-01;"car_manufacturer_4";"car_modification_48";"";"";11494;136;2;2;20;316
2021-06-01;"car_manufacturer_4";"car_modification_48";"";"";10296;192;1;3;15;308
2021-07-01;"car_manufacturer_4";"car_modification_48";"";"";10450;204;0;3;16;295
2021-08-01;"car_manufacturer_4";"car_modification_48";"";"";10738;323;4;6;24;393
2021-09-01;"car_manufacturer_4";"car_modification_48";"";"";11396;721;5;8;32;508
2021-10-01;"car_manufacturer_4";"car_modification_48";"";"";11670;389;8;8;27;427
2021-11-01;"car_manufacturer_4";"car_modification_48";"";"";11840;298;4;7;50;491
2021-12-01;"car_manufacturer_4";"car_modification_48";"";"";11901;206;2;2;26;454
2022-01-01;"car_manufacturer_4";"car_modification_48";"";"";12573;784;4;5;25;480
2022-02-01;"car_manufacturer_4";"car_modification_48";"";"";13234;794;11;12;24;464
2021-05-01;"car_manufacturer_4";"car_modification_49";"";"";1291;122;4;7;32;880
2021-06-01;"car_manufacturer_4";"car_modification_49";"";"";1704;523;26;44;40;1039
2021-07-01;"car_manufacturer_4";"car_modification_49";"";"";1648;27;0;3;52;988
2021-08-01;"car_manufacturer_4";"car_modification_49";"";"";1933;359;45;76;71;1154
2021-09-01;"car_manufacturer_4";"car_modification_49";"";"";2012;176;4;6;59;1236
2021-10-01;"car_manufacturer_4";"car_modification_49";"";"";2405;494;13;22;57;1234
2021-11-01;"car_manufacturer_4";"car_modification_49";"";"";2870;575;14;24;66;1297
2021-12-01;"car_manufacturer_4";"car_modification_49";"";"";2976;262;3;5;49;1062
2022-01-01;"car_manufacturer_4";"car_modification_49";"";"";3268;420;7;13;36;1112
2022-02-01;"car_manufacturer_4";"car_modification_49";"";"";3641;483;4;6;35;997
2021-05-01;"car_manufacturer_4";"car_modification_50";"";"";481;0;0;0;1;30
2021-06-01;"car_manufacturer_4";"car_modification_50";"";"";368;1;1;1;0;32
2021-07-01;"car_manufacturer_4";"car_modification_50";"";"";366;2;0;0;4;35
2021-08-01;"car_manufacturer_4";"car_modification_50";"";"";368;6;1;1;2;43
2021-09-01;"car_manufacturer_4";"car_modification_50";"";"";367;3;0;0;1;37
2021-10-01;"car_manufacturer_4";"car_modification_50";"";"";370;5;0;0;0;36
2021-11-01;"car_manufacturer_4";"car_modification_50";"";"";389;21;3;3;2;40
2021-12-01;"car_manufacturer_4";"car_modification_50";"";"";388;1;0;0;1;41
2022-01-01;"car_manufacturer_4";"car_modification_50";"";"";383;5;2;2;3;37
2022-02-01;"car_manufacturer_4";"car_modification_50";"";"";383;3;0;0;0;16
2021-05-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1741;57;0;0;8;89
2021-06-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1530;20;0;0;9;106
2021-07-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1699;192;2;3;6;94
2021-08-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1720;35;0;0;7;123
2021-09-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1798;99;0;0;4;115
2021-10-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1898;115;0;1;6;121
2021-11-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";1967;87;0;1;3;86
2021-12-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";2220;280;0;0;2;71
2022-01-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";2267;85;0;0;7;99
2022-02-01;"car_manufacturer_4";"car_modification_51";"1998";"2003";2254;23;0;0;4;40
2021-05-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";270;1;0;0;2;59
2021-06-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";229;1;0;0;0;84
2021-07-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";234;6;0;0;0;34
2021-08-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";234;4;0;0;0;47
2021-09-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";250;16;0;0;1;69
2021-10-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";256;8;0;0;2;57
2021-11-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";252;10;0;0;1;79
2021-12-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";512;262;0;2;3;37
2022-01-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";537;35;0;0;1;67
2022-02-01;"car_manufacturer_4";"car_modification_52";"2003";"2009";721;193;2;2;1;37
2021-05-01;"car_manufacturer_4";"car_modification_53";"";"";19;1;0;0;0;10
2021-06-01;"car_manufacturer_4";"car_modification_53";"";"";11;0;0;0;0;6
2021-07-01;"car_manufacturer_4";"car_modification_53";"";"";10;0;0;0;0;5
2021-08-01;"car_manufacturer_4";"car_modification_53";"";"";10;0;0;0;0;6
2021-09-01;"car_manufacturer_4";"car_modification_53";"";"";10;0;0;0;0;6
2021-10-01;"car_manufacturer_4";"car_modification_53";"";"";10;0;0;0;0;16
2021-11-01;"car_manufacturer_4";"car_modification_53";"";"";14;4;0;0;0;4
2021-12-01;"car_manufacturer_4";"car_modification_53";"";"";14;0;0;0;0;5
2022-01-01;"car_manufacturer_4";"car_modification_53";"";"";14;0;0;0;0;7
2022-02-01;"car_manufacturer_4";"car_modification_53";"";"";14;1;0;0;0;4
2021-05-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;0
2021-06-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;0
2021-07-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;0
2021-08-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;0
2021-09-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;1
2021-10-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;2
2021-11-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";0;0;0;0;0;1
2021-12-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";2;2;0;0;0;4
2022-01-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";3;1;0;0;0;4
2022-02-01;"car_manufacturer_4";"car_modification_54";"2013";"2019";4;1;0;0;0;2
2021-05-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-06-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-07-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-08-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;1
2021-09-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-10-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-11-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-12-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2022-01-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2022-02-01;"car_manufacturer_4";"car_modification_55";"1979";"1986";0;0;0;0;0;0
2021-05-01;"car_manufacturer_4";"car_modification_56";"";"";0;0;0;0;0;16
2021-06-01;"car_manufacturer_4";"car_modification_56";"";"";1;1;0;0;0;15
2021-07-01;"car_manufacturer_4";"car_modification_56";"";"";1;0;0;0;0;14
2021-08-01;"car_manufacturer_4";"car_modification_56";"";"";2;1;0;0;0;5
2021-09-01;"car_manufacturer_4";"car_modification_56";"";"";2;0;0;0;0;6
2021-10-01;"car_manufacturer_4";"car_modification_56";"";"";5;3;0;0;0;11
2021-11-01;"car_manufacturer_4";"car_modification_56";"";"";5;0;0;0;0;8
2021-12-01;"car_manufacturer_4";"car_modification_56";"";"";4;0;0;0;0;6
2022-01-01;"car_manufacturer_4";"car_modification_56";"";"";4;0;0;0;0;8
2022-02-01;"car_manufacturer_4";"car_modification_56";"";"";18;14;0;0;0;1
2021-05-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;8
2021-06-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;5
2021-07-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;2
2021-08-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;4
2021-09-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;5
2021-10-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;11
2021-11-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;0
2021-12-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;0
2022-01-01;"car_manufacturer_4";"car_modification_57";"";"";0;0;0;0;0;2
